
Promedio1,Promedio2,PROMEDIO3,PROMEDIO4,PromedioFinal,PUESTO1,PUESTO2,PUESTO3,PUESTO4,PuestoFinal,NUMHERMANO,ESTRATO,ViveconMadre,ViveconPadre,ViveconAmbos,ViveconOtros,Casados,Solteros,Separados,Viudo,UnionLibre,NumGrado,Edad,Hombre,Mujer,Bajo,Intermedio,Notable,Alto
38.091,39.818,37.545,37.900,38.636,6,6,11,11,7,2 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,0,1,0
27.182,26.636,28.818,26.273,27.455,31,32,33,30,32,2 ,2,1,0,0,0,0,0,1,0,0,8,13,1,0,1,0,0,0
33.600,37.800,36.400,34.125,35.900,26,19,22,28,24,1 ,2,0,0,1,0,0,1,0,0,0,6,11,0,1,0,0,1,0
36.900,36.600,39.800,40.375,38.500,14,22,11,11,14,2 ,3,0,0,1,0,0,1,0,0,0,5,11,0,1,0,0,1,0
36.500,36.667,34.250,36.333,36.000,14,11,20,16,16,2 ,3,0,0,1,0,0,1,0,0,0,11,17,0,1,0,0,1,0
37.583,34.667,38.417,37.500,37.083,3,11,3,5,4,2 ,3,0,0,1,0,0,1,0,0,0,9,15,0,1,0,0,1,0
35.000,36.333,38.417,39.583,37.500,16,15,8,10,10,2 ,3,0,0,1,0,0,1,0,0,0,12,18,0,1,0,0,1,0
40.500,41.000,37.500,37.500,39.300,9,10,18,20,16,0 ,2,0,0,1,0,0,0,0,0,1,6,10,1,0,0,0,1,0
32.300,36.300,35.600,35.000,34.800,27,20,22,24,22,2 ,3,1,0,0,0,0,0,0,0,1,5,10,1,0,0,1,0,0
34.000,30.636,35.000,33.909,33.364,21,22,20,19,22,2 ,3,0,0,1,0,0,0,0,0,1,7,14,1,0,0,1,0,0
36.000,36.200,35.300,37.900,36.600,21,22,21,21,19,3 ,2,1,0,0,0,0,0,1,0,0,6,12,0,1,0,0,1,0
31.600,30.600,31.300,33.900,32.000,28,29,26,29,26,2 ,2,0,0,1,0,0,0,0,0,1,6,12,1,0,0,1,0,0
39.400,35.800,33.300,35.800,36.300,13,21,24,22,20,2 ,2,0,0,1,0,0,0,0,0,1,6,13,1,0,0,0,1,0
33.000,37.667,36.250,35.333,35.833,24,7,9,10,11,1 ,2,0,0,1,0,0,0,0,0,1,10,16,0,1,0,0,1,0
35.100,34.500,37.900,38.400,36.600,22,21,15,19,21,3 ,2,0,0,1,0,0,0,0,0,1,6,12,1,0,0,0,1,0
30.727,27.364,25.182,24.455,27.091,27,31,34,33,33,3 ,2,0,0,1,0,0,0,0,0,1,8,13,1,0,1,0,0,0
30.727,27.364,25.182,24.455,27.091,27,31,34,33,33,3 ,2,0,0,1,0,0,0,0,0,1,7,13,1,0,1,0,0,0
34.400,35.700,35.100,35.400,35.400,27,23,20,24,24,3 ,2,0,0,1,0,0,0,0,0,1,4,9,1,0,0,0,1,0
36.300,37.400,37.000,36.250,37.100,21,19,23,24,19,1 ,2,0,0,1,0,0,0,0,0,1,6,10,0,1,0,0,1,0
34.500,38.250,34.500,37.250,36.250,15,11,11,15,11,1 ,2,0,0,1,0,0,0,0,0,1,8,15,0,1,0,0,1,0
32.917,36.083,34.083,38.500,35.583,21,16,22,17,19,1 ,2,0,0,1,0,0,0,0,0,1,12,17,0,1,0,0,1,0
28.000,36.100,31.400,31.300,31.800,31,23,30,29,27,3 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,1,0,0
36.400,34.600,35.300,35.900,35.700,19,26,22,23,24,3 ,2,0,0,1,0,0,0,0,0,1,6,12,1,0,0,0,1,0
30.417,31.333,36.750,39.583,34.667,25,19,14,13,16,2 ,2,0,0,1,0,1,0,0,0,0,9,15,0,1,0,1,0,0
32.333,34.083,36.500,36.667,35.083,24,21,13,23,20,2 ,2,0,0,1,0,1,0,0,0,0,12,19,0,1,0,0,1,0
38.900,40.500,40.100,42.700,40.600,11,10,7,2,9,2 ,2,0,0,1,0,1,0,0,0,0,4,8,0,1,0,0,0,1
39.727,38.273,34.455,36.364,37.455,9,14,20,19,15,2 ,3,0,0,1,0,1,0,0,0,0,8,11,1,0,0,0,1,0
39.727,38.273,34.455,36.364,37.455,9,14,20,19,15,2 ,3,0,0,1,0,1,0,0,0,0,7,11,1,0,0,0,1,0
45.200,46.900,47.200,45.900,46.600,5,3,2,3,3,1 ,3,0,0,1,0,0,0,1,0,0,5,9,1,0,0,0,0,1
44.750,45.333,43.583,45.667,45.000,2,1,2,1,2,1 ,3,0,0,1,0,0,0,1,0,0,10,14,1,0,0,0,0,1
46.167,46.917,46.917,47.250,46.917,2,1,1,1,1,1 ,3,0,0,1,0,0,0,1,0,0,9,13,1,0,0,0,0,1
46.100,47.100,46.200,45.600,46.300,2,1,3,4,2,1 ,3,0,0,1,0,0,0,1,0,0,4,8,1,0,0,0,0,1
45.727,45.545,46.818,47.100,46.455,1,3,1,1,1,2 ,2,0,0,1,0,1,0,0,0,0,7,12,0,1,0,0,0,1
41.583,41.250,41.667,42.417,41.833,2,3,3,3,3,2 ,2,0,0,1,0,1,0,0,0,0,12,17,0,1,0,0,0,1
32.700,35.100,32.400,36.000,34.100,30,25,32,25,29,2 ,2,1,0,0,0,0,1,0,0,0,6,11,0,1,0,1,0,0
35.000,34.364,32.455,33.500,34.273,16,18,22,22,20,2 ,2,1,0,0,0,0,1,0,0,0,7,15,0,1,0,1,0,0
38.300,35.200,33.200,29.700,34.200,13,23,29,33,27,1 ,2,1,0,0,0,0,1,0,0,0,4,11,1,0,0,1,0,0
38.900,40.400,40.200,38.500,39.400,15,15,13,12,12,1 ,2,0,0,1,0,1,0,0,0,0,5,9,1,0,0,0,1,0
37.083,34.500,35.167,36.000,35.833,11,15,16,20,17,1 ,2,0,0,1,0,0,0,0,0,1,9,14,1,0,0,0,1,0
36.182,33.545,32.091,35.545,34.545,15,19,27,24,20,1 ,2,0,0,1,0,0,0,0,0,1,8,13,1,0,0,1,0,0
34.583,35.167,34.417,35.833,35.000,17,11,21,11,15,1 ,2,0,0,1,0,1,0,0,0,0,11,17,0,1,0,1,0,0
33.833,30.917,33.667,37.083,34.000,24,28,22,7,17,1 ,2,0,0,1,0,1,0,0,0,0,9,15,0,1,0,1,0,0
33.833,34.000,35.167,35.667,34.833,19,18,14,20,17,1 ,2,0,0,1,0,1,0,0,0,0,12,18,0,1,0,1,0,0
35.833,35.333,34.000,39.583,36.417,17,22,23,12,20,1 ,2,0,1,0,0,1,0,0,0,0,10,13,0,1,0,0,1,0
40.182,39.273,38.455,34.182,38.182,12,13,13,22,15,1 ,2,0,1,0,0,1,0,0,0,0,7,10,0,1,0,0,1,0
33.833,32.000,31.500,35.833,33.500,20,27,30,18,23,3 ,2,0,1,0,0,0,0,1,0,0,11,16,1,0,0,1,0,0
38.000,44.500,40.400,41.100,41.500,19,7,16,16,12,3 ,2,0,1,0,0,0,0,1,0,0,4,8,1,0,0,0,0,1
31.167,33.083,34.167,33.833,33.083,28,27,16,24,27,3 ,2,0,1,0,0,0,0,1,0,0,12,17,1,0,0,1,0,0
43.909,44.182,44.364,43.818,44.091,1,3,3,3,3,1 ,2,0,0,1,0,1,0,0,0,0,7,12,1,0,0,0,0,1
39.750,39.083,41.583,43.000,40.917,6,6,5,4,3,1 ,2,0,0,1,0,1,0,0,0,0,12,17,1,0,0,0,0,1
39.917,42.917,40.833,42.417,41.750,1,2,2,3,2,2 ,2,0,0,1,0,1,0,0,0,0,11,15,0,1,0,0,0,1
44.333,42.667,44.583,43.917,44.000,3,3,3,3,3,2 ,2,0,0,1,0,1,0,0,0,0,10,14,0,1,0,0,0,1
45.100,44.000,45.100,45.250,45.100,5,5,5,5,5,2 ,2,0,0,1,0,1,0,0,0,0,6,10,0,1,0,0,0,1
44.727,43.818,44.182,42.818,44.091,3,4,4,3,3,2 ,2,0,0,1,0,1,0,0,0,0,7,11,0,1,0,0,0,1
34.800,37.100,34.900,38.500,36.400,25,19,21,14,20,4 ,2,1,0,0,0,0,0,1,0,0,4,9,1,0,0,0,1,0
33.667,37.417,36.500,41.167,37.333,18,8,10,4,10,3 ,2,0,0,1,0,0,0,0,0,1,9,15,0,1,0,0,1,0
38.889,41.300,40.100,37.300,39.200,16,7,10,15,10,2 ,2,1,0,0,0,0,0,1,0,0,5,10,0,1,0,0,1,0
36.455,35.818,36.273,36.545,36.364,15,14,15,18,15,2 ,2,1,0,0,0,0,0,1,0,0,8,13,0,1,0,0,1,0
41.600,43.000,41.500,42.300,42.200,5,5,6,3,5,1 ,2,0,0,1,0,1,0,0,0,0,5,10,1,0,0,0,0,1
35.667,34.417,35.583,35.500,35.333,16,19,19,21,18,5 ,2,0,0,1,0,0,0,0,0,1,12,18,1,0,0,0,1,0
30.750,32.833,32.250,32.500,32.250,25,18,24,17,21,1 ,2,0,0,1,0,0,0,0,0,1,9,17,0,1,0,1,0,0
30.500,34.000,36.900,36.100,34.500,28,26,20,23,24,1 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,0,1,0,0
38.364,38.818,40.091,43.636,40.364,14,9,7,2,8,2 ,3,1,0,0,0,0,0,1,0,0,7,11,0,1,0,0,0,1
38.917,38.500,37.917,35.250,37.833,5,5,6,19,6,3 ,2,0,1,0,0,0,0,1,0,0,11,15,0,1,0,0,1,0
44.200,41.300,43.300,43.100,43.000,4,8,6,4,7,2 ,2,0,0,1,0,1,0,0,0,0,5,9,1,0,0,0,0,1
35.500,33.333,36.000,36.833,35.417,20,22,16,8,19,2 ,2,0,0,1,0,1,0,0,0,0,11,15,1,0,0,0,1,0
35.833,36.333,35.500,37.750,36.417,12,11,18,12,14,2 ,2,0,0,1,0,1,0,0,0,0,9,13,1,0,0,0,1,0
34.750,37.083,37.250,37.000,36.750,18,11,10,9,8,2 ,2,0,0,1,0,1,0,0,0,0,12,16,1,0,0,0,1,0
38.818,40.455,38.545,37.818,39.091,8,7,10,11,9,3 ,3,0,0,1,0,0,0,0,0,1,7,12,0,1,0,0,1,0
36.091,36.091,34.636,34.091,35.455,14,15,23,23,17,2 ,2,0,0,1,0,0,0,1,0,0,8,13,1,0,0,0,1,0
30.000,29.917,30.083,24.100,29.167,25,25,26,25,26,1 ,2,0,0,1,0,0,0,0,0,1,11,18,0,1,1,0,0,0
38.700,38.000,37.700,38.800,38.400,16,17,19,17,16,1 ,2,0,0,1,0,0,0,0,0,1,6,10,0,1,0,0,1,0
32.000,34.545,32.364,31.636,32.727,22,21,19,24,20,1 ,2,0,0,1,0,0,0,0,0,1,7,11,0,1,0,1,0,0
36.583,35.750,38.250,40.000,37.833,10,8,6,3,6,1 ,2,1,0,0,0,0,1,0,0,0,11,16,0,1,0,0,1,0
35.000,39.800,38.800,38.700,38.100,23,13,15,18,17,1 ,2,1,0,0,0,0,1,0,0,0,6,10,0,1,0,0,1,0
33.364,33.091,37.455,36.364,35.182,20,21,9,17,14,1 ,2,1,0,0,0,0,1,0,0,0,7,11,0,1,0,0,1,0
36.083,32.833,32.500,32.917,33.750,6,13,18,22,17,1 ,2,1,0,0,0,0,1,0,0,0,11,16,0,1,0,1,0,0
35.500,33.500,35.583,34.667,34.833,11,16,16,25,17,1 ,2,1,0,0,0,0,0,1,0,0,10,14,0,1,0,1,0,0
42.000,42.583,42.417,39.000,41.667,4,2,4,7,4,1 ,3,0,0,1,0,0,0,0,0,1,9,14,1,0,0,0,0,1
41.800,44.300,43.900,41.400,43.000,4,2,4,5,4,1 ,3,0,0,1,0,0,0,0,0,1,6,11,1,0,0,0,0,1
42.800,43.600,44.000,42.000,43.100,2,3,3,4,3,2 ,2,0,0,1,0,0,0,1,0,0,6,10,0,1,0,0,0,1
41.500,38.333,40.083,39.750,40.083,7,10,12,9,7,4 ,2,0,0,1,0,1,0,0,0,0,9,13,0,1,0,0,0,1
41.500,41.300,41.000,42.100,41.600,3,7,4,3,3,2 ,3,0,0,1,0,1,0,0,0,0,4,8,1,0,0,0,0,1
39.500,37.800,34.700,38.125,37.600,7,16,30,21,16,0 ,3,1,0,0,0,0,0,1,0,0,5,11,1,0,0,0,1,0
37.091,33.364,35.545,36.091,35.727,19,26,16,20,20,0 ,3,1,0,0,0,0,0,1,0,0,8,12,1,0,0,0,1,0
39.600,43.600,41.100,44.500,42.300,8,2,3,1,2,0 ,3,1,0,0,0,0,0,1,0,0,4,9,1,0,0,0,0,1
36.364,37.182,36.545,32.800,36.091,9,10,13,24,17,1 ,2,0,0,0,0,0,0,0,0,0,7,12,0,1,0,0,1,0
33.417,27.833,35.250,38.667,33.917,22,29,15,11,26,4 ,2,1,0,0,0,0,0,1,0,0,9,14,1,0,0,1,0,0
31.000,33.200,37.200,35.875,34.200,30,28,19,26,28,4 ,2,1,0,0,0,0,0,1,0,0,6,11,1,0,0,1,0,0
39.778,40.300,39.100,37.200,38.900,13,11,13,16,11,3 ,2,0,0,1,0,0,0,0,0,1,5,11,0,1,0,0,1,0
38.364,37.000,39.455,40.364,38.909,7,11,9,4,8,3 ,2,0,0,1,0,0,0,0,0,1,9,14,0,1,0,0,1,0
38.364,37.000,39.455,40.364,38.909,7,11,9,4,8,3 ,2,0,0,1,0,0,0,0,0,1,8,14,0,1,0,0,1,0
32.250,33.083,34.417,34.500,33.500,26,17,21,16,20,2 ,2,1,0,0,0,0,0,1,0,0,11,17,0,1,0,1,0,0
37.833,33.333,32.417,34.583,34.667,9,15,16,21,11,2 ,2,1,0,0,0,0,0,1,0,0,9,14,0,1,0,1,0,0
39.833,38.833,39.333,40.333,39.917,5,5,7,4,5,1 ,2,0,0,1,0,1,0,0,0,0,10,14,1,0,0,0,1,0
34.364,28.818,33.727,35.455,33.091,15,28,21,19,23,5 ,2,0,0,1,0,0,0,0,0,1,8,15,0,1,0,1,0,0
34.083,34.083,35.583,35.333,34.750,19,22,21,25,23,5 ,2,0,0,1,0,0,0,0,0,1,10,16,1,0,0,1,0,0
34.182,32.182,35.727,37.636,34.818,20,22,17,14,20,1 ,2,0,0,1,0,0,0,0,0,1,8,15,0,1,0,1,0,0
29.000,31.727,31.364,28.818,30.364,27,25,23,29,24,1 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,1,0,0
40.167,39.750,38.417,37.417,39.167,2,3,5,7,4,2 ,3,1,0,0,0,0,0,1,0,0,11,15,0,1,0,0,1,0
45.182,41.545,41.727,41.818,42.636,2,6,3,3,3,3 ,2,0,1,0,0,0,0,1,0,0,8,12,0,1,0,0,0,1
36.833,36.667,37.500,37.917,37.333,15,9,14,8,9,2 ,2,0,0,1,0,1,0,0,0,0,10,14,1,0,0,0,1,0
37.909,33.182,37.455,34.818,36.091,9,17,10,17,12,1 ,2,0,0,1,0,0,0,0,0,1,8,13,0,1,0,0,1,0
34.091,36.273,37.545,40.900,37.455,16,13,11,7,9,1 ,2,0,0,1,0,0,0,0,0,1,7,12,0,1,0,0,1,0
36.083,36.333,36.250,38.833,37.083,15,19,18,18,17,1 ,2,1,0,0,0,0,1,0,0,0,10,15,0,1,0,0,1,0
35.667,32.417,35.333,35.833,35.083,11,18,20,12,16,1 ,2,1,0,0,0,0,1,0,0,0,9,13,0,1,0,0,1,0
41.000,41.800,40.300,39.600,40.900,8,8,10,11,7,1 ,2,1,0,0,0,0,1,0,0,0,5,10,0,1,0,0,0,1
38.500,39.000,36.700,37.700,38.200,17,15,28,20,17,1 ,2,1,0,0,0,0,0,1,0,0,5,9,0,1,0,0,1,0
38.182,37.091,38.636,36.909,37.909,9,11,10,13,10,1 ,2,1,0,0,0,0,0,1,0,0,8,12,0,1,0,0,1,0
38.636,38.273,40.091,38.182,38.909,13,12,7,12,11,1 ,2,1,0,0,0,0,0,1,0,0,7,11,0,1,0,0,1,0
33.833,32.167,33.833,36.333,34.250,27,35,24,25,30,2 ,2,0,0,1,0,0,0,1,0,0,10,15,0,1,0,1,0,0
35.636,32.273,35.545,36.909,35.273,26,26,21,20,25,2 ,2,0,0,1,0,0,0,1,0,0,8,12,0,1,0,0,1,0
34.556,35.300,36.900,37.100,36.000,27,23,20,17,22,2 ,2,0,1,0,0,1,0,0,0,0,5,10,1,0,0,0,1,0
35.833,33.917,33.667,34.500,34.667,15,12,12,22,11,2 ,2,0,1,0,0,1,0,0,0,0,9,14,1,0,0,1,0,0
35.636,33.636,32.727,38.273,35.091,19,21,25,11,21,2 ,2,0,1,0,0,1,0,0,0,0,8,13,1,0,0,0,1,0
35.455,29.545,35.636,35.727,34.182,18,25,17,19,18,2 ,2,0,1,0,0,1,0,0,0,0,7,12,1,0,0,1,0,0
39.182,38.636,36.545,39.455,38.545,8,4,22,7,8,2 ,3,0,0,1,0,1,0,0,0,0,7,14,1,0,0,0,1,0
35.200,33.800,32.400,34.889,34.100,24,26,26,26,24,2 ,3,0,0,0,1,0,0,1,0,0,5,12,0,1,0,1,0,0
41.000,38.917,38.583,36.083,38.750,3,5,9,13,6,2 ,2,0,0,1,0,0,0,0,0,1,11,17,0,1,0,0,1,0
34.800,33.200,32.700,36.900,34.600,23,29,25,19,26,2 ,2,1,0,0,0,0,0,1,0,0,5,12,1,0,0,1,0,0
35.833,39.167,34.917,36.583,36.750,12,9,10,16,10,2 ,3,0,0,1,0,0,1,0,0,0,10,16,0,1,0,0,1,0
38.091,39.000,39.000,35.545,38.091,9,5,11,18,9,2 ,3,0,0,1,0,0,1,0,0,0,9,13,0,1,0,0,1,0
33.364,32.545,33.000,29.455,32.273,26,19,22,25,21,1 ,2,0,0,1,0,1,0,0,0,0,7,12,0,1,0,1,0,0
29.091,28.455,29.727,31.000,29.727,29,25,26,25,25,1 ,2,0,0,1,0,1,0,0,0,0,7,13,0,1,1,0,0,0
37.600,39.100,36.400,37.400,38.000,15,15,17,17,15,1 ,2,0,0,1,0,1,0,0,0,0,4,9,0,1,0,0,1,0
32.250,32.083,31.167,34.083,32.500,25,27,24,29,25,0 ,2,0,0,1,0,0,0,0,0,1,10,15,1,0,0,1,0,0
35.000,31.182,37.455,36.909,35.182,19,23,11,14,17,0 ,2,0,0,1,0,0,0,0,0,1,7,11,1,0,0,0,1,0
41.400,42.100,41.300,40.700,41.500,4,5,2,8,4,0 ,2,0,0,1,0,0,0,0,0,1,4,8,1,0,0,0,0,1
35.083,33.833,36.000,36.917,35.667,16,15,14,11,13,2 ,3,1,0,0,0,0,0,0,0,1,10,15,1,0,0,0,1,0
34.273,35.727,34.818,36.727,35.545,22,15,18,16,16,2 ,3,1,0,0,0,0,0,0,0,1,7,12,1,0,0,0,1,0
33.200,38.400,35.300,35.400,35.700,25,14,23,22,19,2 ,2,0,0,1,0,1,0,0,0,0,5,11,0,1,0,0,1,0
33.091,33.818,33.455,35.909,34.182,19,18,23,17,19,2 ,2,0,0,1,0,1,0,0,0,0,10,14,0,1,0,1,0,0
33.091,33.818,33.455,35.909,34.182,19,18,23,17,19,2 ,2,0,0,1,0,1,0,0,0,0,9,14,0,1,0,1,0,0
38.000,42.400,40.000,41.100,40.400,13,3,8,7,10,2 ,3,0,0,1,0,0,0,0,0,1,4,10,1,0,0,0,0,1
33.091,31.545,32.455,36.455,33.545,26,27,28,20,24,3 ,2,1,0,0,0,0,0,1,0,0,8,14,0,1,0,1,0,0
34.200,36.900,34.600,36.000,35.700,28,20,23,22,23,3 ,2,1,0,0,0,0,0,1,0,0,4,9,0,1,0,0,1,0
34.417,34.667,37.917,37.917,36.333,18,19,10,9,16,1 ,2,0,0,1,0,0,0,0,0,1,12,18,0,1,0,0,1,0
38.200,38.600,36.100,34.500,37.000,18,16,22,26,18,1 ,2,0,0,1,0,0,0,0,0,1,5,9,0,1,0,0,1,0
38.700,39.800,37.500,39.900,39.100,15,9,15,11,11,1 ,2,0,0,1,0,0,0,0,0,1,6,11,0,1,0,0,1,0
28.333,29.750,32.583,31.500,30.667,32,27,20,24,28,3 ,2,0,0,1,0,0,0,0,0,1,11,18,1,0,0,1,0,0
36.167,37.750,38.750,37.583,37.833,15,10,7,10,8,3 ,2,0,0,1,0,0,0,0,0,1,3,15,1,0,0,0,1,0
35.364,33.727,33.636,31.727,33.636,15,15,24,23,21,3 ,2,0,0,1,0,0,0,0,0,1,7,13,1,0,0,1,0,0
48.000,47.400,47.600,45.900,47.300,1,1,1,1,1,2 ,2,1,0,0,0,0,0,1,0,0,5,11,1,0,0,0,0,1
46.909,47.273,47.455,46.364,47.182,1,1,1,2,1,2 ,2,1,0,0,0,0,0,1,0,0,10,14,1,0,0,0,0,1
47.750,45.583,46.833,48.000,47.167,1,2,1,1,1,2 ,2,1,0,0,0,0,0,1,0,0,9,15,1,0,0,0,0,1
46.909,47.273,47.455,46.364,47.182,1,1,1,2,1,2 ,2,1,0,0,0,0,0,1,0,0,8,14,1,0,0,0,0,1
37.667,39.900,34.600,36.300,37.100,19,12,26,20,19,2 ,2,1,0,0,0,0,1,0,0,0,5,10,0,1,0,0,1,0
37.250,36.750,38.750,36.667,37.583,9,9,9,19,9,2 ,2,1,0,0,0,0,1,0,0,0,9,14,0,1,0,0,1,0
42.400,42.900,45.300,45.500,44.000,6,6,3,3,5,2 ,3,1,0,0,0,0,0,1,0,0,6,10,0,1,0,0,0,1
43.545,44.455,43.455,38.273,42.545,5,3,7,10,7,2 ,3,1,0,0,0,0,0,1,0,0,7,11,0,1,0,0,0,1
35.917,39.417,37.833,38.167,38.000,15,5,14,13,10,2 ,3,1,0,0,0,0,0,1,0,0,12,16,0,1,0,0,1,0
33.200,34.100,36.500,39.625,35.600,28,27,22,13,23,2 ,2,0,0,1,0,1,0,0,0,0,6,11,1,0,0,0,1,0
37.750,37.250,36.833,40.167,38.000,7,11,8,7,8,2 ,2,0,0,1,0,1,0,0,0,0,12,18,1,0,0,0,1,0
40.083,39.750,38.917,42.167,40.417,5,5,8,5,4,1 ,2,0,0,1,0,0,0,0,0,1,9,15,0,1,0,0,0,1
39.800,41.600,45.600,46.900,43.700,12,10,2,3,3,1 ,2,0,0,1,0,0,0,0,0,1,4,10,0,1,0,0,0,1
38.000,39.000,36.000,36.556,37.500,18,17,23,24,20,2 ,3,0,1,0,0,0,0,0,0,1,5,11,0,1,0,0,1,0
34.000,33.273,32.182,35.091,33.727,22,18,27,22,24,2 ,3,0,1,0,0,0,0,0,0,1,8,14,0,1,0,1,0,0
34.111,33.600,35.500,33.100,34.200,28,29,23,29,27,0 ,2,1,0,0,0,0,1,0,0,0,5,11,1,0,0,1,0,0
32.818,29.909,29.455,31.900,31.182,21,24,24,26,26,0 ,2,1,0,0,0,0,1,0,0,0,7,13,1,0,0,1,0,0
35.200,33.500,34.500,35.300,34.800,23,30,28,25,26,0 ,2,1,0,0,0,0,1,0,0,0,4,10,1,0,0,1,0,0
36.000,39.000,38.000,43.000,39.000,9,5,7,4,4,2 ,2,0,0,1,0,1,0,0,0,0,11,16,0,1,0,0,1,0
44.909,42.909,45.545,42.909,44.182,1,1,1,3,1,2 ,2,0,0,1,0,1,0,0,0,0,8,13,0,1,0,0,0,1
41.700,43.400,42.800,45.800,43.500,5,3,7,5,4,2 ,2,0,0,1,0,1,0,0,0,0,4,9,0,1,0,0,0,1
36.167,32.083,35.250,33.833,34.417,15,20,16,21,20,1 ,2,1,0,0,0,0,0,0,0,1,11,18,0,1,0,1,0,0
36.833,36.000,37.000,35.500,36.500,12,11,10,22,12,2 ,2,0,0,1,0,0,0,0,0,1,9,13,1,0,0,0,1,0
38.182,39.455,36.182,37.636,37.909,15,10,14,14,12,2 ,2,0,0,1,0,0,0,0,0,1,7,11,1,0,0,0,1,0
32.182,32.909,31.364,34.545,33.000,21,22,31,19,20,2 ,2,1,0,0,0,0,1,0,0,0,7,13,1,0,0,1,0,0
33.900,37.000,36.900,37.444,36.300,26,22,22,21,21,3 ,1,1,0,0,0,0,1,0,0,0,5,11,0,1,0,0,1,0
27.750,34.417,34.583,31.833,32.333,27,21,16,27,25,3 ,1,1,0,0,0,0,1,0,0,0,10,16,0,1,0,1,0,0
32.417,34.917,37.250,37.583,35.750,27,19,9,10,12,2 ,2,0,1,0,0,0,0,0,0,1,8,15,0,1,0,0,1,0
33.500,28.750,28.583,27.500,30.250,15,22,24,26,25,2 ,2,1,0,0,0,1,0,0,0,0,11,17,0,1,0,1,0,0
44.200,44.000,41.600,37.100,41.700,4,6,12,22,9,1 ,2,0,0,1,0,0,0,0,0,1,6,10,1,0,0,0,0,1
35.917,31.417,32.000,34.833,33.500,14,20,18,20,16,2 ,2,0,0,1,0,0,0,0,0,1,9,14,1,0,0,1,0,0
33.091,30.000,34.000,34.273,33.000,31,31,26,27,29,2 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,1,0,0
30.800,34.700,38.700,34.300,34.800,37,31,23,29,29,1 ,2,0,0,0,1,0,0,0,0,1,5,11,0,1,0,1,0,0
45.100,45.800,45.400,42.300,44.700,2,2,3,7,2,2 ,2,0,0,1,0,0,0,0,0,1,5,10,0,1,0,0,0,1
33.250,33.667,36.583,37.000,35.333,16,16,16,15,16,2 ,2,0,0,1,0,0,0,0,0,1,9,14,0,1,0,0,1,0
34.667,31.750,32.500,32.833,33.083,21,27,27,28,24,2 ,2,0,0,1,0,0,0,0,0,1,12,17,0,1,0,1,0,0
36.333,36.083,38.083,37.333,37.083,17,13,9,11,11,1 ,2,1,0,0,0,0,0,1,0,0,10,15,0,1,0,0,1,0
39.727,40.818,40.182,39.909,40.273,2,3,4,6,3,1 ,2,1,0,0,0,0,0,1,0,0,7,12,0,1,0,0,0,1
43.818,41.909,43.000,41.273,42.545,5,4,2,4,4,3 ,3,1,0,0,0,0,0,0,0,1,8,13,1,0,0,0,0,1
41.500,41.750,43.667,42.917,42.417,2,2,1,1,2,3 ,3,1,0,0,0,0,0,0,0,1,12,17,1,0,0,0,0,1
33.400,34.100,34.500,38.875,35.400,26,27,31,15,24,0 ,2,0,0,1,0,1,0,0,0,0,6,13,1,0,0,0,1,0
32.091,29.182,32.364,31.000,31.364,24,29,28,25,27,3 ,2,0,0,1,0,1,0,0,0,0,8,14,1,0,0,1,0,0
34.455,33.545,34.273,32.364,33.636,17,19,20,23,22,3 ,2,0,0,1,0,1,0,0,0,0,8,13,1,0,0,1,0,0
42.700,42.400,40.600,42.800,42.300,6,6,12,5,8,1 ,2,0,0,1,0,0,0,0,0,1,5,10,1,0,0,0,0,1
40.250,36.500,37.167,35.333,37.417,4,17,16,11,10,1 ,2,0,0,1,0,0,0,0,0,1,11,16,1,0,0,0,1,0
37.167,34.500,36.917,39.750,37.083,3,13,5,2,4,1 ,2,0,0,1,0,0,0,0,0,1,10,15,1,0,0,0,1,0
35.500,36.333,37.417,38.417,37.083,15,15,17,12,14,1 ,2,0,0,1,0,0,0,0,0,1,9,14,1,0,0,0,1,0
34.667,38.917,41.917,39.250,38.750,26,4,4,6,6,1 ,2,0,0,1,0,0,0,0,0,1,12,17,1,0,0,0,1,0
36.091,33.455,34.091,35.909,35.182,23,24,25,26,26,3 ,2,0,0,1,0,1,0,0,0,0,8,13,1,0,0,0,1,0
35.833,35.000,37.417,34.000,35.583,18,13,7,25,18,1 ,2,0,0,1,0,1,0,0,0,0,11,15,0,1,0,0,1,0
40.545,43.000,41.818,41.182,41.818,5,4,3,7,5,1 ,2,0,0,1,0,1,0,0,0,0,7,11,0,1,0,0,0,1
36.000,35.250,33.500,35.917,35.333,7,6,16,9,7,3 ,2,0,0,1,0,1,0,0,0,0,11,16,0,1,0,0,1,0
34.500,34.750,35.833,34.667,35.000,14,15,16,22,15,3 ,2,0,0,1,0,1,0,0,0,0,12,17,0,1,0,1,0,0
32.833,31.250,32.583,35.583,33.250,29,29,31,17,28,2 ,2,0,0,1,0,0,0,0,0,1,11,15,1,0,0,1,0,0
34.909,35.182,35.091,36.727,35.727,27,21,23,21,22,2 ,2,0,0,1,0,0,0,0,0,1,8,12,1,0,0,0,1,0
